# mass [M_sun]  total_SF [M_sun]  r [kpc]  phi [rad]  z [kpc]
1.53289e+04	1.53289e+04	1.47252e+00	4.50760e+00	-9.64678e-03
4.28075e+04	5.81364e+04	1.92758e+00	4.67531e+00	9.15687e-03
7.10400e+04	1.29176e+05	3.20134e-01	3.14285e+00	-9.90913e-03
1.65820e+06	1.78738e+06	1.03911e+00	2.37022e+00	5.84457e-03
4.05675e+04	1.82794e+06	1.13943e+00	1.10090e+00	1.68738e-03
1.00328e+04	1.83798e+06	1.14293e+00	2.19928e-01	8.19733e-03
1.15266e+04	1.84950e+06	1.55486e+00	3.47653e+00	-5.75455e-03
1.35886e+04	1.86309e+06	3.46099e-01	2.29761e+00	-6.95226e-03
1.93965e+04	1.88249e+06	1.09516e+00	5.64152e+00	9.19898e-03
1.42844e+04	1.89677e+06	1.99101e+00	2.37772e+00	5.84548e-03
2.07688e+04	1.91754e+06	3.03984e-01	1.66385e+00	-1.01465e-03
1.27436e+04	1.93028e+06	3.00996e+00	4.67175e+00	4.35387e-04
5.76042e+04	1.98789e+06	1.00330e+00	4.51688e+00	-5.01443e-04
8.73464e+05	2.86135e+06	6.59651e-01	6.07003e+00	-9.82490e-03
1.00172e+04	2.87137e+06	1.18766e+00	2.24801e+00	1.34435e-03
1.26124e+04	2.88398e+06	3.08396e+00	3.40508e+00	9.41101e-03
1.28793e+04	2.89686e+06	1.76186e+00	3.79541e+00	-5.39328e-03
2.11246e+04	2.91799e+06	4.07760e+00	3.54321e+00	5.76728e-04
1.02073e+04	2.92819e+06	1.36494e+00	5.27466e+00	4.44993e-03
2.48142e+05	3.17633e+06	3.45869e+00	2.24589e-02	-3.45714e-03
1.17358e+05	3.29369e+06	1.69797e+00	2.88320e+00	-1.88450e-03
1.26376e+04	3.30633e+06	2.16524e+00	2.07229e+00	9.67647e-03
3.35137e+04	3.33984e+06	9.54274e-01	3.44386e-01	7.19051e-03
1.71085e+04	3.35695e+06	7.26010e-01	4.14529e+00	-7.88420e-03
1.82601e+04	3.37521e+06	5.66241e-01	5.01439e+00	-2.16105e-03
2.64499e+04	3.40166e+06	3.38532e+00	4.26353e-01	-5.79413e-04
1.72171e+04	3.41888e+06	1.12159e+00	1.96569e+00	7.64846e-03
2.64800e+04	3.44536e+06	1.06220e+00	2.20554e+00	-8.25584e-03
1.80216e+04	3.46338e+06	1.89682e+00	6.21766e-01	2.03916e-03
1.02593e+06	4.48931e+06	3.98148e+00	3.82721e+00	-3.66660e-03
1.15494e+04	4.50086e+06	3.66969e-01	1.63665e+00	-7.95144e-03
1.82234e+04	4.51908e+06	1.71962e+00	3.25943e+00	-1.30374e-03
1.24575e+04	4.53154e+06	2.30825e+00	3.03723e+00	-9.45029e-03
2.79824e+04	4.55952e+06	3.34032e+00	4.52922e+00	8.45444e-03
1.80713e+04	4.57759e+06	6.48001e-01	2.62880e+00	3.39198e-03
2.72447e+04	4.60484e+06	5.27858e-01	1.67003e+00	-7.18076e-03
1.46692e+04	4.61951e+06	6.96722e-01	3.40641e+00	-2.67216e-04
5.44791e+04	4.67398e+06	1.30411e+00	1.16393e+00	3.81161e-03
8.07962e+04	4.75478e+06	6.07868e-01	2.72250e+00	5.09016e-03
1.31660e+04	4.76795e+06	1.35746e+00	3.95762e+00	-8.01234e-04
9.42239e+04	4.86217e+06	1.74357e+00	5.89073e+00	7.74431e-03
1.29769e+04	4.87515e+06	2.52031e+00	3.55770e-01	1.12120e-03
2.64416e+04	4.90159e+06	5.78834e-01	2.02757e+00	4.01848e-03
1.32107e+04	4.91480e+06	2.04312e-01	3.09291e+00	-3.65287e-03
1.71143e+05	5.08594e+06	1.74437e+00	5.97059e+00	-9.70635e-03
1.09267e+04	5.09687e+06	3.59881e+00	2.80413e+00	-3.44697e-03
1.75581e+04	5.11443e+06	1.33564e+00	5.50209e+00	-2.07432e-03
2.28688e+04	5.13730e+06	1.48240e+00	4.67059e+00	-8.63434e-03
1.08261e+04	5.14812e+06	5.80276e-01	2.41133e+00	-9.92484e-03
4.88595e+04	5.19698e+06	2.34660e+00	1.59334e+00	3.51610e-03
4.61055e+04	5.24309e+06	7.76971e-01	2.15397e+00	2.00582e-03
1.15508e+04	5.25464e+06	1.09091e+00	5.42518e+00	8.75093e-03
1.81189e+04	5.27276e+06	3.46801e-01	1.73919e+00	4.82765e-04
1.13823e+05	5.38658e+06	5.57528e-01	1.80660e+00	-7.93009e-04
1.67333e+04	5.40331e+06	5.86638e-01	3.30927e-01	-8.06015e-03
1.26582e+04	5.41597e+06	2.39306e+00	2.40482e+00	7.16510e-03
1.52853e+04	5.43126e+06	1.43702e+00	5.54730e+00	7.58715e-04
2.57572e+04	5.45701e+06	2.26768e+00	5.87497e+00	7.29118e-03
5.99661e+04	5.51698e+06	9.90961e-01	3.78243e+00	-1.85101e-03
5.89976e+04	5.57598e+06	6.22180e-01	3.76311e+00	6.50683e-03
1.14131e+04	5.58739e+06	1.07942e+00	4.93559e+00	-2.26762e-03
1.65182e+04	5.60391e+06	2.19855e+00	5.41237e+00	-1.36052e-03
2.79782e+04	5.63189e+06	1.84255e+00	3.28906e+00	-4.92793e-03
1.13254e+04	5.64321e+06	2.70180e+00	3.74351e+00	8.94801e-04
2.24594e+04	5.66567e+06	2.56035e+00	4.19779e+00	-4.67011e-03
3.81126e+04	5.70378e+06	7.34250e-01	1.25375e+00	7.89354e-03
2.13987e+04	5.72518e+06	4.30292e-01	4.25675e+00	4.02083e-03
1.84279e+04	5.74361e+06	2.78793e+00	5.42130e+00	9.17485e-03
1.13670e+04	5.75498e+06	7.01161e-01	4.38476e-01	-8.85393e-03
1.87502e+05	5.94248e+06	1.76403e+00	4.19275e+00	3.85731e-03
9.28387e+05	6.87087e+06	6.89915e-01	4.96321e+00	1.28738e-03
7.20099e+04	6.94288e+06	3.39353e-01	3.71340e+00	9.95313e-03
8.61939e+04	7.02907e+06	2.45544e+00	4.89862e+00	-3.13393e-03
2.67980e+04	7.05587e+06	1.40528e+00	5.60464e+00	9.72686e-03
1.95442e+04	7.07541e+06	3.36029e+00	5.85232e+00	-4.67885e-03
1.19871e+04	7.08740e+06	1.14856e+00	4.16544e+00	4.80764e-03
1.07876e+04	7.09819e+06	1.30100e+00	1.51630e+00	8.46586e-03
1.60096e+04	7.11420e+06	3.36446e+00	4.50875e+00	5.55167e-03
1.96113e+05	7.31031e+06	1.74595e+00	6.23095e+00	7.56915e-03
1.06166e+04	7.32093e+06	1.70431e+00	1.05424e+00	2.88846e-03
2.49650e+04	7.34589e+06	4.96541e-01	2.78297e+00	7.87572e-03
7.06386e+04	7.41653e+06	2.40673e+00	3.91506e+00	2.81326e-03
3.66375e+05	7.78290e+06	3.87632e+00	1.98445e+00	-9.18512e-03
1.70835e+04	7.79999e+06	1.08200e+00	5.75353e+00	-6.99616e-03
1.73413e+04	7.81733e+06	1.73678e+00	5.34873e+00	8.13150e-03
3.92454e+04	7.85658e+06	7.79652e-01	2.21226e+00	8.43718e-03
1.18187e+04	7.86839e+06	1.77689e+00	4.55046e+00	4.15393e-03
1.48626e+04	7.88326e+06	1.22255e+00	7.99474e-01	-2.65338e-03
2.56824e+05	8.14008e+06	2.73468e+00	7.57304e-01	8.73111e-06
1.12777e+04	8.15136e+06	2.63047e+00	2.36239e+00	-1.58306e-03
2.15096e+04	8.17287e+06	3.15296e+00	1.22785e+00	-6.25492e-03
8.41734e+04	8.25704e+06	3.62726e+00	1.85735e+00	-9.83296e-04
3.46466e+04	8.29169e+06	4.42975e+00	3.85630e+00	-1.53855e-03
6.62504e+04	8.35794e+06	2.93366e+00	6.17822e+00	-9.99511e-03
6.21287e+04	8.42007e+06	1.68972e+00	5.86184e+00	7.22525e-03
3.41628e+04	8.45423e+06	2.15698e+00	1.27082e+00	-3.82083e-03
5.03584e+05	8.95781e+06	3.16461e-01	4.13959e+00	-1.41259e-03
1.54286e+04	8.97324e+06	5.90490e-01	3.43127e-01	7.96279e-03
8.56163e+04	9.05886e+06	1.83750e+00	1.30238e+00	1.37380e-03
4.03492e+04	9.09921e+06	2.52453e+00	5.59675e+00	1.59978e-03
3.88032e+04	9.13801e+06	9.36693e-01	4.27095e-01	7.19738e-03
1.18930e+04	9.14990e+06	1.67147e+00	5.27588e+00	-4.85759e-03
1.42708e+04	9.16418e+06	5.72026e-01	3.72517e-01	1.76711e-03
1.13125e+04	9.17549e+06	1.36211e+00	5.51359e+00	-4.74706e-03
6.11929e+04	9.23668e+06	2.82065e+00	3.06097e+00	-2.50825e-03
1.10543e+04	9.24774e+06	2.40219e+00	2.50899e-01	-9.78100e-03
1.86768e+05	9.43450e+06	1.15886e+00	2.32273e+00	3.23523e-03
1.29261e+04	9.44743e+06	1.59047e+00	3.65888e+00	-4.37506e-03
1.12664e+04	9.45870e+06	1.53120e+00	5.75052e+00	1.49970e-03
2.79082e+04	9.48660e+06	3.30316e+00	5.93208e+00	-5.81093e-03
4.31725e+04	9.52978e+06	1.63363e+00	2.38645e+00	8.28041e-03
6.46611e+04	9.59444e+06	5.62607e-01	5.35863e+00	3.17684e-03
3.62293e+04	9.63067e+06	2.06846e+00	2.21327e+00	-9.33942e-03
3.54840e+04	9.66615e+06	3.86531e-01	3.71316e+00	-5.01276e-03
2.03746e+04	9.68652e+06	3.45370e+00	3.26686e+00	2.59694e-03
3.08146e+04	9.71734e+06	1.87170e+00	5.33218e+00	5.69343e-03
8.17801e+04	9.79912e+06	1.40875e+00	4.66626e+00	3.84362e-03
1.87543e+04	9.81787e+06	1.86448e+00	5.92296e+00	1.49271e-03
5.23621e+05	1.03415e+07	1.81200e+00	3.84061e+00	-9.69553e-03
2.12623e+04	1.03628e+07	2.79678e+00	2.31340e-01	7.01263e-03
2.14637e+04	1.03842e+07	3.50028e+00	2.02123e+00	-1.16070e-03
1.63442e+04	1.04006e+07	1.88225e+00	3.01078e+00	6.61230e-03
1.60344e+04	1.04166e+07	1.79340e+00	3.05147e+00	7.88181e-03
1.12295e+04	1.04278e+07	1.06945e+00	5.13460e+00	2.63449e-03
1.43042e+04	1.04421e+07	1.78208e+00	6.02256e+00	-6.78305e-03
8.69715e+04	1.05291e+07	5.81023e-01	4.04085e+00	-6.86807e-03
1.90184e+04	1.05481e+07	4.32482e-01	3.14230e+00	-8.51636e-03
1.14842e+04	1.05596e+07	1.35676e+00	3.02097e-01	5.52845e-03
1.16786e+04	1.05713e+07	8.66272e-01	6.01390e+00	9.22416e-03
2.93608e+04	1.06006e+07	1.54744e+00	1.03203e+00	8.31939e-03
3.44366e+04	1.06351e+07	4.20661e-01	5.28143e-01	8.05706e-05
